id,URL,sentence
926,https://en.wikivoyage.org/wiki/Video_recording,"If just taking a photo of something isn't allowed, then you shouldn't even think of recording a video of it."
927,https://en.wikivoyage.org/wiki/Video_recording,"If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required."
928,https://en.wikivoyage.org/wiki/Video_recording,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area."
929,https://en.wikivoyage.org/wiki/Aggregators,Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.
930,https://en.wikivoyage.org/wiki/Aggregators,Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.
931,https://en.wikivoyage.org/wiki/Studying_abroad,"While you may not need a visa for short visits to certain countries as a tourist or for business, going there as an international student generally requires a longer stay than going there just as a casual tourist."
932,https://en.wikivoyage.org/wiki/Studying_abroad,"In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance."
933,https://en.wikivoyage.org/wiki/Studying_abroad,Student visas generally have different requirements and application procedures from normal tourist or business visas.
934,https://en.wikivoyage.org/wiki/Studying_abroad,"For most countries, you will need an offer letter from the institution you wish to study at, and also evidence of funds to support yourself for at least the first year of your course."
935,https://en.wikivoyage.org/wiki/Studying_abroad,"Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements."
936,https://en.wikivoyage.org/wiki/Working_abroad,"Unless you are a diplomat, working overseas generally means that you will have to file income tax in the country you are based in."
937,https://en.wikivoyage.org/wiki/Working_abroad,"Income tax is structured differently in different countries, and the tax rates and brackets vary widely from one country to another."
938,https://en.wikivoyage.org/wiki/Working_abroad,"In some federal countries, such as the United States and Canada, income tax is levied both at the federal level and at the local level, so the rates and brackets can vary from region to region."
939,https://en.wikivoyage.org/wiki/Returning_home,"While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle."
940,https://en.wikivoyage.org/wiki/Returning_home,Make sure you know what you can and cannot bring in and declare anything over the legal limits.
941,https://en.wikivoyage.org/wiki/Travel_writing,The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.
942,https://en.wikivoyage.org/wiki/Travel_writing,"After you become comfortable with formatting and editing on the web, then later, you might create your own website."
943,https://en.wikivoyage.org/wiki/Volunteer_travel,Volunteering while travelling is a great way to make a difference but it's not just about giving.
944,https://en.wikivoyage.org/wiki/Volunteer_travel,"Living and volunteering in a foreign country is a great way to get to know a different culture, meet new people, learn about yourself, get a sense of perspective and even gain new skills."
945,https://en.wikivoyage.org/wiki/Volunteer_travel,It can also be a good way to stretch a budget to allow a longer stay somewhere since many volunteer jobs provide room and board and a few pay a small salary.
946,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea,"Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get."
947,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea,"The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes."
948,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea,"Lake Onega is also connected to Volga, so coming from the Caspian Sea through Russia is still possible."
949,https://en.wikivoyage.org/wiki/Hitchhiking_boats,Be assured that once you hit the marinas everything will be pretty obvious. You will meet other boat hitchhikers and they will share their information with you.
950,https://en.wikivoyage.org/wiki/Hitchhiking_boats,"Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc."
951,https://en.wikivoyage.org/wiki/Hitchhiking_boats,Try to talk to as many people as possible. After a while everyone will know you and will give you hints as to which boat is looking for someone.
952,https://en.wikivoyage.org/wiki/Airline_alliances,You should choose your Frequent Flyer airline in an alliance carefully.
953,https://en.wikivoyage.org/wiki/Airline_alliances,"Although you may think it is intuitive to join the airline you fly most, you should be aware that privileges offered are often different and frequent flyer points may be more generous under a different airline in the same alliance."
954,https://en.wikivoyage.org/wiki/Flying_to_Africa,"Airlines such as Emirates, Etihad Airways, Qatar Airways & Turkish Airlines have greatly expanded their services to Africa, and offer connections to many major African cities at competitive rates than other European airlines."
955,https://en.wikivoyage.org/wiki/Flying_to_Africa,Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.
956,https://en.wikivoyage.org/wiki/Flying_to_Africa,"If you have additional travel time, check to see how your total fare quote to Africa compares with a round-the-world fare."
957,https://en.wikivoyage.org/wiki/Flying_to_Africa,"Don't forget to add in the extra costs of additional visas, departure taxes, ground transportation, etc. for all those places outside of Africa."
958,https://en.wikivoyage.org/wiki/Round_the_world_flights,"If you want to fly around the world completely in the Southern Hemisphere, the choice of flights and destinations is limited due to the lack of transoceanic routes."
959,https://en.wikivoyage.org/wiki/Round_the_world_flights,No airline alliance covers all three ocean crossings in the Southern Hemisphere (and SkyTeam covers none of the crossings).
960,https://en.wikivoyage.org/wiki/Round_the_world_flights,"However, Star Alliance covers everything except the eastern South Pacific from Santiago de Chile to Tahiti, which is a LATAM Oneworld flight."
961,https://en.wikivoyage.org/wiki/Round_the_world_flights,This flight is not the only option if you want to skip the South Pacific and the west coast of South America. (see below)
962,https://en.wikivoyage.org/wiki/Caucasus,"In 1994, the ethnically Armenian Nagorno-Karabakh region of Azerbaijan waged war against the Azeris."
963,https://en.wikivoyage.org/wiki/Caucasus,"With Armenian backing, a new republic was created. However, no established nation - not even Armenia - officially recognizes it."
964,https://en.wikivoyage.org/wiki/Caucasus,Diplomatic arguments over the region continue to mar relations between Armenia and Azerbaijan.
965,https://en.wikivoyage.org/wiki/Amsterdam/Canal_District,The Canal District (Dutch: Grachtengordel) is the famous 17th-century district surrounding the Binnenstad of Amsterdam.
966,https://en.wikivoyage.org/wiki/Amsterdam/Canal_District,"The whole district is designated as a UNESCO World Heritage Site for its unique cultural and historical value, and its property values are among the highest of the country."
967,https://en.wikivoyage.org/wiki/Cinque_Terre,"Cinque Terre, which means Five Lands, comprises the five small coastal villages of Riomaggiore, Manarola, Corniglia, Vernazza and Monterosso located in the Italian region of Liguria."
968,https://en.wikivoyage.org/wiki/Cinque_Terre,They are listed on the UNESCO World Heritage List.
969,https://en.wikivoyage.org/wiki/Cinque_Terre,"Over the centuries, people have carefully built terraces on the rugged, steep landscape right up to the cliffs that overlook the sea."
